ID,DestAct,NbTransf,TimePT,WalkingTimePT,WaitingTimePT,CostPT,CostCar,TimeCar,NbHousehold,NbChild,NbCar,NbMoto,NbBicy,NbBicyChild,NbComp,NbTV,Internet,NewsPaperSubs,NbCellPhones,NbSmartPhone,HouseType,OwnHouse,NbRoomsHouse,YearsInHouse,Income,Gender,BirthYear,Mothertongue,FamilSitu,OccupStat,SocioProfCat,CalculatedIncome,Education,HalfFareST,LineRelST,GenAbST,AreaRelST,OtherST,CarAvail,MarginalCostPT,CostCarCHF,Envir01,Envir02,Envir03,Envir04,Envir05,Envir06,Mobil01,Mobil02,Mobil03,Mobil04,Mobil05,Mobil06,Mobil07,Mobil08,Mobil09,Mobil10,Mobil11,Mobil12,Mobil13,Mobil14,Mobil15,Mobil16,Mobil17,Mobil18,Mobil19,Mobil20,Mobil21,Mobil22,Mobil23,Mobil24,Mobil25,Mobil26,Mobil27,ResidCh01,ResidCh02,ResidCh03,ResidCh04,ResidCh05,ResidCh06,ResidCh07,LifSty01,LifSty02,LifSty03,LifSty04,LifSty05,LifSty06,LifSty07,LifSty08,LifSty09,LifSty10,LifSty11,LifSty12,LifSty13,LifSty14,TripPurpose,TypeCommune,UrbRur,LangCode,ClassifCodeLine,frequency,ResidChild,NbTrajects,FreqCarPar,FreqTrainPar,FreqOtherPar,FreqTripHouseh,Region,distance_km,Choice,InVehicleTime,ModeToSchool,ReportedDuration,CoderegionCAR,age,Weight
42280540,3.0,2,71,36,8,10.0,1.84,26,5.0,2.0,1.0,1.0,5.0,1.0,3.0,0.0,1.0,1.0,5.0,1.0,1.0,2.0,7.0,15.0,,2.0,1994.0,1.0,6.0,8.0,2.0,6101.0,2.0,2,2,2,1,2,3.0,0.0,2.64,2.0,2.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,5.0,2.0,3.0,4.0,2.0,4.0,6.0,4.0,4.0,6.0,3.0,4.0,2.0,4.0,3.0,4.0,5.0,5.0,2.0,5.0,4.0,3.0,6.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,6.0,3.0,4.0,6.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,7,1,2,4,3,5.0,2,4.0,3.0,3.0,1.0,5,15.0,0.0,27.0,3.0,66.0,5,16.0,0.002195453
42280540,3.0,1,73,37,0,10.0,1.84,26,5.0,2.0,1.0,1.0,5.0,1.0,3.0,0.0,1.0,1.0,5.0,1.0,1.0,2.0,7.0,15.0,,2.0,1994.0,1.0,6.0,8.0,2.0,6101.0,2.0,2,2,2,1,2,3.0,0.0,2.64,2.0,2.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,5.0,2.0,3.0,4.0,2.0,4.0,6.0,4.0,4.0,6.0,3.0,4.0,2.0,4.0,3.0,4.0,5.0,5.0,2.0,5.0,4.0,3.0,6.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,6.0,3.0,4.0,6.0,2.0,3.0,2.0,2.0,4.0,4.0,1.0,7,1,2,4,3,5.0,2,4.0,3.0,3.0,1.0,5,15.0,0.0,36.0,3.0,45.0,5,16.0,0.002195453
42280588,1.0,6,173,42,21,18.0,5.26,77,4.0,0.0,1.0,0.0,7.0,0.0,4.0,0.0,1.0,1.0,13.0,1.0,1.0,1.0,5.0,17.0,6.0,2.0,1958.0,1.0,3.0,1.0,2.0,15000.0,7.0,1,2,2,1,2,2.0,9.0,7.54,5.0,5.0,1.0,5.0,5.0,5.0,3.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,1.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,5.0,1.0,1.0,7,1,2,4,3,5.0,2,3.0,2.0,1.0,1.0,5,48.0,0.0,110.0,5.0,195.0,5,52.0,0.000144039
42340125,10.0,4,148,28,17,26.6,5.38,66,2.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,4.5,33.0,3.0,1.0,1950.0,1.0,2.0,1.0,6.0,5000.0,3.0,1,2,2,2,2,1.0,13.3,7.71,3.0,4.0,,3.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,,3.0,3.0,3.0,6.0,6.0,3.0,3.0,3.0,3.0,4.0,4.0,6.0,6.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,2.0,4.0,4.0,1.0,4.0,4.0,2.0,6.0,6.0,4.0,2.0,3.0,3.0,4.0,5.0,4.0,3.0,7,1,2,4,4,6.0,2,3.0,2.0,2.0,3.0,5,54.0,1.0,103.0,5.0,85.0,5,60.0,0.000409116
42340126,1.0,0,52,34,0,8.0,1.29,18,2.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,4.5,33.0,3.0,1.0,1950.0,1.0,2.0,1.0,6.0,5000.0,3.0,1,2,2,2,2,1.0,4.0,1.85,3.0,4.0,,3.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,,3.0,3.0,3.0,6.0,6.0,3.0,3.0,3.0,3.0,4.0,4.0,6.0,6.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,2.0,4.0,4.0,1.0,4.0,4.0,2.0,6.0,6.0,4.0,2.0,3.0,3.0,4.0,5.0,4.0,2.0,7,1,2,4,4,6.0,2,3.0,2.0,2.0,3.0,5,11.0,1.0,18.0,5.0,12.0,5,60.0,0.000409116
42340126,1.0,0,52,34,0,8.0,1.29,18,2.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,4.5,33.0,3.0,1.0,1950.0,1.0,2.0,1.0,6.0,5000.0,3.0,1,2,2,2,2,1.0,4.0,1.85,3.0,4.0,,3.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,,3.0,3.0,3.0,6.0,6.0,3.0,3.0,3.0,3.0,4.0,4.0,6.0,6.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,2.0,4.0,4.0,1.0,4.0,4.0,2.0,6.0,6.0,4.0,2.0,3.0,3.0,4.0,5.0,4.0,1.0,7,1,2,4,4,6.0,2,3.0,2.0,2.0,3.0,5,11.0,1.0,18.0,5.0,12.0,5,60.0,0.000409116
42340126,7.0,5,161,53,20,25.4,4.25,60,2.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,4.5,33.0,3.0,1.0,1950.0,1.0,2.0,1.0,6.0,5000.0,3.0,1,2,2,2,2,1.0,12.7,6.09,3.0,4.0,,3.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,,3.0,3.0,3.0,6.0,6.0,3.0,3.0,3.0,3.0,4.0,4.0,6.0,6.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,2.0,4.0,4.0,1.0,4.0,4.0,2.0,6.0,6.0,4.0,2.0,3.0,3.0,4.0,5.0,4.0,3.0,7,1,2,4,4,6.0,2,3.0,2.0,2.0,3.0,5,40.0,1.0,88.0,5.0,82.0,5,60.0,0.000409116
42340159,1.0,0,12,11,0,2.2,0.11,1,2.0,0.0,1.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,3.0,44.0,4.0,2.0,1966.0,,2.0,6.0,4.0,7000.0,2.0,2,2,2,2,1,1.0,2.2,0.16,,,,,,,,,,,5.0,,,,4.0,,,1.0,,,,,,,,,,,,,,5.0,5.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,7,1,2,4,4,5.0,1,,2.0,2.0,1.0,5,1.0,1.0,1.0,3.0,60.0,5,44.0,0.001472131
42340159,1.0,2,72,27,3,8.0,0.48,6,2.0,0.0,1.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,3.0,44.0,4.0,2.0,1966.0,,2.0,6.0,4.0,7000.0,2.0,2,2,2,2,1,1.0,8.0,0.69,,,,,,,,,,,5.0,,,,4.0,,,1.0,,,,,,,,,,,,,,5.0,5.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,7,1,2,4,4,5.0,2,,2.0,2.0,1.0,5,4.5,1.0,42.0,3.0,125.0,5,44.0,0.001472131
42340221,1.0,1,68,22,4,8.8,2.33,30,4.0,0.0,3.0,1.0,4.0,0.0,4.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,4.5,10.0,6.0,1.0,1963.0,1.0,3.0,1.0,6.0,15000.0,3.0,2,2,1,2,2,1.0,0.0,3.34,1.0,4.0,2.0,3.0,3.0,4.0,1.0,4.0,3.0,4.0,1.0,5.0,5.0,3.0,4.0,3.0,5.0,3.0,5.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,5.0,4.0,3.0,3.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,2.0,5.0,3.0,3.0,4.0,4.0,5.0,5.0,1.0,7,1,2,4,4,3.0,1,1.0,4.0,4.0,3.0,5,23.0,1.0,42.0,3.0,30.0,5,47.0,0.000409116
42340223,1.0,0,50,42,0,8.4,1.42,6,1.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,5.0,,2.0,1.0,1969.0,1.0,1.0,1.0,3.0,3250.0,3.0,2,2,2,2,2,1.0,8.4,2.03,1.0,3.0,3.0,3.0,4.0,4.0,3.0,,4.0,5.0,4.0,5.0,5.0,3.0,5.0,6.0,4.0,1.0,5.0,3.0,5.0,4.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,1.0,5.0,3.0,3.0,3.0,5.0,3.0,1.0,1.0,5.0,4.0,2.0,5.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,4.0,2.0,7,1,2,4,4,3.0,3,2.0,2.0,4.0,1.0,5,6.1,1.0,8.0,5.0,15.0,5,41.0,0.000409116
42340325,1.0,2,177,119,6,20.0,3.7,53,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,24.0,4.0,1.0,1950.0,1.0,1.0,1.0,6.0,7000.0,3.0,1,2,2,2,2,1.0,10.0,5.3,1.0,4.0,3.0,5.0,1.0,2.0,5.0,2.0,3.0,5.0,3.0,5.0,2.0,5.0,4.0,6.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,1.0,4.0,2.0,1.0,5.0,5.0,4.0,1.0,4.0,4.0,1.0,4.0,3.0,1.0,1.0,1.0,5.0,4.0,2.0,1.0,3.0,4.0,4.0,4.0,5.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,7,1,2,4,4,6.0,3,2.0,1.0,3.0,3.0,5,33.5,1.0,52.0,4.0,56.0,5,60.0,0.000409116
42340373,10.0,0,4,4,0,0.0,0.22,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,48.0,2.0,2.0,1931.0,1.0,1.0,9.0,7.0,3250.0,2.0,2,2,2,2,2,3.0,0.0,0.32,3.0,4.0,2.0,1.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,2.0,6.0,6.0,6.0,6.0,3.0,3.0,5.0,3.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,1.0,3.0,4.0,3.0,7,1,2,4,4,5.0,2,1.0,2.0,2.0,4.0,5,1.2,1.0,0.0,4.0,4.0,5,79.0,0.00115614
42340423,1.0,2,203,110,3,29.2,7.34,87,3.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.5,22.0,5.0,1.0,1957.0,1.0,3.0,1.0,6.0,9000.0,3.0,2,2,2,1,2,1.0,0.0,10.52,2.0,4.0,3.0,2.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,2.0,4.0,1.0,5.0,6.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,5.0,5.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,5.0,2.0,2.0,2.0,3.0,4.0,4.0,1.0,7,1,2,4,4,6.0,4,1.0,2.0,2.0,3.0,5,68.0,0.0,90.0,4.0,195.0,5,53.0,0.000409116
44630037,1.0,5,227,36,27,70.0,14.04,108,4.0,2.0,2.0,0.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,11.0,6.0,1.0,1971.0,1.0,3.0,1.0,3.0,15000.0,3.0,1,2,2,2,2,1.0,35.0,20.12,1.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,5.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,2.0,3.0,3.0,3.0,2.0,5.0,4.0,3.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,1.0,3.0,4.0,4.0,3.0,1.0,8,1,2,4,4,4.0,2,3.0,2.0,2.0,4.0,5,156.0,1.0,164.0,5.0,120.0,5,39.0,0.000967286
44630038,1.0,2,106,50,11,8.0,2.64,40,4.0,2.0,2.0,0.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,11.0,6.0,2.0,1971.0,1.0,3.0,2.0,6.0,15000.0,4.0,2,2,2,2,2,1.0,8.0,3.78,1.0,2.0,4.0,3.0,2.0,3.0,5.0,2.0,4.0,5.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,1.0,8,1,2,4,4,4.0,2,3.0,3.0,3.0,3.0,5,22.0,1.0,45.0,4.0,30.0,5,39.0,0.000232084
44630160,11.0,4,147,42,21,20.0,5.0,50,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,7.0,33.0,4.0,1.0,1941.0,1.0,2.0,9.0,8.0,7000.0,7.0,1,2,2,2,2,1.0,10.0,7.17,2.0,4.0,3.0,2.0,3.0,3.0,5.0,2.0,4.0,4.0,4.0,3.0,4.0,1.0,5.0,1.0,5.0,3.0,5.0,4.0,5.0,2.0,4.0,1.0,5.0,4.0,5.0,1.0,4.0,4.0,1.0,3.0,4.0,2.0,4.0,3.0,2.0,1.0,2.0,5.0,2.0,2.0,4.0,4.0,3.0,1.0,1.0,5.0,2.0,2.0,4.0,4.0,5.0,4.0,3.0,8,1,2,4,4,1.0,2,1.0,2.0,4.0,3.0,5,50.0,0.0,84.0,8.0,114.0,5,69.0,0.000125765
44630160,11.0,0,98,90,0,6.4,1.44,20,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,7.0,33.0,4.0,1.0,1941.0,1.0,2.0,9.0,8.0,7000.0,7.0,1,2,2,2,2,1.0,3.2,2.06,2.0,4.0,3.0,2.0,3.0,3.0,5.0,2.0,4.0,4.0,4.0,3.0,4.0,1.0,5.0,1.0,5.0,3.0,5.0,4.0,5.0,2.0,4.0,1.0,5.0,4.0,5.0,1.0,4.0,4.0,1.0,3.0,4.0,2.0,4.0,3.0,2.0,1.0,2.0,5.0,2.0,2.0,4.0,4.0,3.0,1.0,1.0,5.0,2.0,2.0,4.0,4.0,5.0,4.0,3.0,8,1,2,4,4,1.0,2,1.0,2.0,4.0,3.0,5,11.0,1.0,8.0,8.0,21.0,5,69.0,0.000125765
44630231,1.0,6,206,51,27,71.0,14.14,119,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,6.0,2.0,1970.0,1.0,1.0,1.0,3.0,15000.0,6.0,2,2,1,2,2,3.0,0.0,20.26,5.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,6.0,5.0,4.0,2.0,4.0,6.0,3.0,6.0,6.0,6.0,6.0,4.0,3.0,2.0,5.0,5.0,5.0,3.0,5.0,5.0,1.0,4.0,3.0,2.0,5.0,4.0,3.0,1.0,1.0,5.0,5.0,1.0,4.0,5.0,2.0,6.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,8,1,2,4,4,5.0,2,1.0,2.0,3.0,1.0,5,148.0,0.0,128.0,3.0,125.0,5,40.0,9.82e-05
44630249,1.0,2,72,28,4,18.4,2.64,35,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,6.0,3.0,2.0,1976.0,1.0,1.0,2.0,6.0,5000.0,3.0,1,2,2,2,2,1.0,9.2,3.78,4.0,4.0,2.0,4.0,4.0,5.0,2.0,4.0,1.0,5.0,5.0,5.0,4.0,1.0,5.0,6.0,5.0,1.0,4.0,2.0,5.0,5.0,5.0,5.0,4.0,3.0,1.0,5.0,5.0,5.0,1.0,1.0,4.0,3.0,3.0,1.0,5.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,5.0,1.0,1.0,5.0,1.0,4.0,4.0,5.0,5.0,4.0,1.0,8,1,2,4,4,6.0,1,4.0,2.0,1.0,1.0,5,27.0,1.0,40.0,5.0,23.0,5,34.0,0.00087004
44630329,2.0,0,10,10,0,0.0,0.36,5,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,54.0,2.0,1.0,1956.0,1.0,1.0,1.0,5.0,3250.0,3.0,2,2,2,2,2,1.0,0.0,0.52,1.0,2.0,3.0,2.0,3.0,4.0,6.0,6.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,6.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,6.0,3.0,2.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,5.0,3.0,2.0,2.0,5.0,3.0,2.0,4.0,4.0,3.0,3.0,1.0,5.0,3.0,4.0,2.0,3.0,3.0,4.0,1.0,8,1,2,4,4,6.0,1,2.0,1.0,2.0,3.0,5,2.5,1.0,0.0,4.0,5.0,5,54.0,0.000409116
44630329,4.0,0,35,28,0,4.0,0.99,14,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,54.0,2.0,1.0,1956.0,1.0,1.0,1.0,5.0,3250.0,3.0,2,2,2,2,2,1.0,4.0,1.42,1.0,2.0,3.0,2.0,3.0,4.0,6.0,6.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,6.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,6.0,3.0,2.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,5.0,3.0,2.0,2.0,5.0,3.0,2.0,4.0,4.0,3.0,3.0,1.0,5.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,8,1,2,4,4,6.0,1,2.0,1.0,2.0,3.0,5,7.5,1.0,7.0,4.0,10.0,5,54.0,0.000409116
44630465,1.0,6,181,42,77,31.6,10.27,93,4.0,2.0,2.0,0.0,4.0,2.0,4.0,2.0,1.0,2.0,3.0,0.0,1.0,1.0,4.0,3.0,6.0,1.0,1959.0,1.0,3.0,1.0,1.0,15000.0,7.0,1,2,2,2,2,1.0,15.8,14.72,1.0,1.0,5.0,5.0,1.0,4.0,4.0,2.0,1.0,5.0,1.0,5.0,5.0,1.0,2.0,4.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,4.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,5.0,1.0,5.0,1.0,3.0,3.0,5.0,1.0,8,1,2,4,4,5.0,2,1.0,1.0,1.0,1.0,5,109.0,1.0,62.0,8.0,90.0,5,51.0,0.000160139
44630507,1.0,6,194,45,32,17.4,5.97,63,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,6.0,3.0,1.0,1958.0,1.0,2.0,1.0,5.0,5000.0,3.0,2,2,2,2,2,1.0,17.4,8.56,2.0,4.0,1.0,1.0,4.0,5.0,4.0,1.0,6.0,4.0,3.0,4.0,4.0,3.0,4.0,6.0,4.0,1.0,4.0,2.0,4.0,4.0,2.0,4.0,1.0,6.0,1.0,5.0,2.0,4.0,1.0,1.0,3.0,2.0,3.0,1.0,4.0,2.0,3.0,5.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,5.0,1.0,4.0,3.0,2.0,4.0,4.0,1.0,8,1,2,4,4,4.0,2,1.0,4.0,4.0,4.0,5,60.0,1.0,117.0,4.0,53.0,5,52.0,0.000409116
44630670,1.0,4,172,72,14,17.6,4.48,52,4.0,2.0,3.0,1.0,2.0,2.0,5.0,3.0,1.0,1.0,4.0,0.0,1.0,1.0,6.0,10.0,6.0,2.0,1965.0,1.0,3.0,2.0,6.0,15000.0,3.0,1,2,2,2,2,1.0,8.8,6.42,1.0,1.0,5.0,5.0,1.0,1.0,5.0,1.0,3.0,2.0,4.0,4.0,5.0,5.0,1.0,2.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,1.0,6.0,6.0,6.0,1.0,6.0,6.0,1.0,6.0,6.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,5.0,3.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,3.0,5.0,1.0,8,1,2,4,4,5.0,2,1.0,1.0,2.0,3.0,5,43.0,1.0,86.0,3.0,50.0,5,45.0,0.000367986
44630671,1.0,4,158,59,26,17.6,4.48,52,4.0,2.0,3.0,1.0,2.0,2.0,5.0,3.0,1.0,1.0,4.0,0.0,1.0,1.0,6.0,10.0,6.0,1.0,1960.0,1.0,3.0,1.0,3.0,15000.0,8.0,2,2,2,2,2,1.0,17.6,6.42,1.0,1.0,5.0,5.0,1.0,1.0,5.0,1.0,3.0,2.0,4.0,4.0,5.0,5.0,1.0,2.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,1.0,6.0,6.0,6.0,1.0,6.0,6.0,1.0,6.0,6.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,5.0,3.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,3.0,5.0,1.0,8,1,2,4,4,4.0,2,1.0,2.0,2.0,3.0,5,43.0,1.0,73.0,3.0,46.0,5,50.0,0.000160139
44640053,1.0,0,27,17,0,5.0,0.78,11,4.0,2.0,2.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,6.0,3.0,4.0,1.0,1969.0,1.0,3.0,1.0,1.0,7000.0,8.0,2,2,2,2,2,1.0,5.0,1.12,1.0,1.0,4.0,4.0,1.0,2.0,5.0,2.0,4.0,2.0,4.0,2.0,5.0,2.0,2.0,2.0,4.0,5.0,5.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,1.0,5.0,4.0,1.0,6.0,3.0,2.0,1.0,4.0,1.0,1.0,2.0,5.0,2.0,1.0,5.0,4.0,4.0,3.0,5.0,2.0,3.0,1.0,5.0,4.0,4.0,4.0,1.0,7,1,2,4,4,5.0,1,4.0,1.0,1.0,3.0,5,6.5,1.0,10.0,5.0,8.0,5,41.0,0.000160139
44640054,1.0,0,31,24,0,5.0,0.74,11,4.0,2.0,2.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,6.0,3.0,4.0,2.0,1970.0,1.0,3.0,2.0,2.0,7000.0,8.0,2,2,2,2,2,1.0,5.0,1.06,1.0,1.0,4.0,4.0,1.0,2.0,5.0,2.0,1.0,5.0,1.0,5.0,1.0,1.0,2.0,4.0,5.0,5.0,1.0,4.0,2.0,5.0,2.0,2.0,4.0,1.0,4.0,1.0,5.0,4.0,1.0,6.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,3.0,5.0,1.0,3.0,5.0,4.0,4.0,4.0,4.0,1.0,7,1,2,4,4,3.0,1,3.0,2.0,2.0,3.0,5,7.0,1.0,7.0,3.0,8.0,5,40.0,0.000144039
44640117,1.0,5,123,34,14,19.2,4.61,44,4.0,0.0,4.0,0.0,4.0,0.0,4.0,2.0,1.0,1.0,4.0,0.0,1.0,1.0,5.0,23.0,6.0,1.0,1950.0,3.0,3.0,1.0,1.0,15000.0,7.0,1,2,2,1,2,1.0,9.6,6.61,1.0,4.0,1.0,5.0,1.0,1.0,3.0,1.0,3.0,5.0,3.0,1.0,5.0,1.0,3.0,1.0,4.0,1.0,5.0,4.0,5.0,3.0,3.0,2.0,5.0,3.0,2.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,1.0,4.0,1.0,4.0,5.0,3.0,3.0,1.0,3.0,5.0,3.0,5.0,1.0,4.0,5.0,5.0,1.0,7,1,2,4,4,2.0,2,,2.0,3.0,4.0,5,46.0,0.0,75.0,3.0,111.0,5,60.0,0.000160139
44640148,1.0,1,63,10,16,14.6,4.77,39,3.0,1.0,1.0,0.0,7.0,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,3.0,1.0,5.0,1.0,1963.0,1.0,3.0,1.0,6.0,9000.0,4.0,1,1,2,2,2,1.0,7.3,6.84,6.0,3.0,6.0,2.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,1.0,5.0,3.0,5.0,4.0,2.0,2.0,4.0,4.0,3.0,1.0,5.0,3.0,1.0,4.0,3.0,1.0,5.0,1.0,3.0,1.0,1.0,5.0,2.0,3.0,4.0,4.0,4.0,4.0,1.0,5.0,3.0,2.0,1.0,4.0,3.0,3.0,1.0,7,1,2,4,4,5.0,1,2.0,1.0,2.0,4.0,5,52.0,0.0,37.0,5.0,,5,47.0,0.000109132
44640148,1.0,2,71,20,15,11.0,2.48,22,3.0,1.0,1.0,0.0,7.0,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,3.0,1.0,5.0,1.0,1963.0,1.0,3.0,1.0,6.0,9000.0,4.0,1,1,2,2,2,1.0,5.5,3.55,6.0,3.0,6.0,2.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,1.0,5.0,3.0,5.0,4.0,2.0,2.0,4.0,4.0,3.0,1.0,5.0,3.0,1.0,4.0,3.0,1.0,5.0,1.0,3.0,1.0,1.0,5.0,2.0,3.0,4.0,4.0,4.0,4.0,1.0,5.0,3.0,2.0,1.0,4.0,3.0,3.0,1.0,7,1,2,4,4,5.0,1,2.0,1.0,2.0,4.0,5,27.0,0.0,36.0,5.0,68.0,5,47.0,0.000109132
